rec_id,qty_._url,qty_-_url,qty___url,qty_/_url,qty_?_url,qty_=_url,qty_@_url,qty_&_url,qty_!_url,qty_ _url,qty_~_url,"qty_,_url",qty_+_url,qty_*_url,qty_#_url,qty_$_url,qty_%_url,qty_tld_url,length_url,email_in_url,qty_._domain,qty_-_domain,qty___domain,qty_/_domain,qty_?_domain,qty_=_domain,qty_@_domain,qty_&_domain,qty_!_domain,qty_ _domain,qty_~_domain,"qty_,_domain",qty_+_domain,qty_*_domain,qty_#_domain,qty_$_domain,qty_%_domain,qty_vowels_domain,domain_length,domain_in_ip,server_client_domain,subdomain_level,qty_._directory,qty_-_directory,qty___directory,qty_/_directory,qty_?_directory,qty_=_directory,qty_@_directory,qty_&_directory,qty_!_directory,qty_ _directory,qty_~_directory,"qty_,_directory",qty_+_directory,qty_*_directory,qty_#_directory,qty_$_directory,qty_%_directory,directory_length,qty_._file,qty_-_file,qty___file,qty_/_file,qty_?_file,qty_=_file,qty_@_file,qty_&_file,qty_!_file,qty_ _file,qty_~_file,"qty_,_file",qty_+_file,qty_*_file,qty_#_file,qty_$_file,qty_%_file,file_length,qty_._params,qty_-_params,qty___params,qty_/_params,qty_?_params,qty_=_params,qty_@_params,qty_&_params,qty_!_params,qty_ _params,qty_~_params,"qty_,_params",qty_+_params,qty_*_params,qty_#_params,qty_$_params,qty_%_params,params_length,tld_present_params,qty_params,time_response,domain_spf,asn_ip,time_domain_activation,time_domain_expiration,qty_ip_resolved,qty_nameservers,qty_mx_servers,ttl_hostname,tls_ssl_certificate,qty_redirects,url_google_index,domain_google_index,url_shortened,num_dots,path_level,url_length,num_dash,num_dash_in_hostname,at_symbol,tilde_symbol,num_underscore,num_percent,num_query_components,num_ampersand,num_hash,num_numeric_chars,no_https,random_string,ip_address,domain_in_subdomains,domain_in_paths,https_in_hostname,hostname_length,path_length,query_length,double_slash_in_path,num_sensitive_words,ip_address_in_url,long_url,at_symbol_in_url,prefix_suffix_in_domain,subdomain_count,phishing
461,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,39,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,23,9,0,0,0,0,0,0,0,1,1
462,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,2,0
463,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,40,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,14,19,0,0,0,0,0,0,0,1,1
464,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,2,1
465,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,1,48,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,17,0,0,0,0,0,0,1,2,0
466,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,1,42,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,2,0
467,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,1,0,0,0,0,0,0,0,2,0
468,1,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,1,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,65,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,47,0,0,0,0,1,0,0,1,0
469,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0,0,0,0,0,0,0,2,0
470,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,15,0,0,0,0,0,0,0,2,0
471,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,64,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,0,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,1,64,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,34,0,0,0,0,1,0,0,2,0
472,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,53,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,0,70,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,53,10,0,0,0,0,1,0,1,2,1
473,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,183,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,4,183,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,18,157,0,0,1,0,1,0,0,2,1
474,4,2,1,8,1,1,1,0,0,0,0,0,0,0,0,0,0,3,108,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,2,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,22,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4,5,108,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,15,63,22,0,0,0,1,1,0,2,1
475,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,3,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,19,0,0,1,0,0,0,0,3,0
476,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,73,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,73,1,1,0,0,0,0,0,0,0,21,0,1,0,0,0,0,22,43,0,0,1,0,1,0,1,1,1
477,3,0,1,6,1,3,0,2,0,0,0,0,0,0,0,0,0,3,214,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,157,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,3,214,0,0,0,0,1,0,3,2,0,100,1,1,0,0,0,0,19,30,157,0,1,0,1,0,0,2,1
478,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,42,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,3,60,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,42,11,0,0,1,0,1,0,1,2,1
479,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,8,0,0,0,0,0,0,0,2,1
480,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,45,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,1,0,0,0,0,0,0,1,1,1
481,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,52,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,33,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,0,52,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,33,12,0,0,0,0,0,0,0,2,1
482,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,0,0,0,0,0,0,0,2,0
483,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,21,0,0,0,0,0,0,0,3,0
484,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,0,49,1,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,28,14,0,0,1,0,0,0,1,2,1
485,2,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,3,52,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,10,16,0,0,0,0,0,0,2,0
486,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,62,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,35,0,0,0,0,1,0,0,2,0
487,1,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,86,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,11,67,0,0,0,0,1,0,0,1,0
488,3,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,114,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,37,0,0,3,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,7,114,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,37,69,0,0,0,0,1,0,0,3,1
489,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,54,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,3,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,0,0,0,0,0,0,0,2,0
490,2,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,2,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,3,75,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,19,48,0,0,0,0,1,0,0,2,0
491,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,50,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,18,24,0,0,0,0,0,0,0,2,0
492,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,31,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,0,49,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,10,0,0,1,0,0,0,1,2,1
493,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,47,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,27,0,0,0,0,0,0,0,2,0
494,2,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,87,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,2,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,6,87,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,17,62,0,0,0,0,1,0,0,2,0
495,4,6,0,4,1,2,0,1,0,0,0,0,0,0,0,0,6,3,172,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,6,133,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4,1,172,6,0,0,0,0,6,2,1,0,11,0,0,0,0,0,0,15,15,133,0,1,0,1,0,0,2,0
496,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,0,0,0,0,0,0,0,2,0
497,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,30,0,0,0,0,0,0,0,1,0
498,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,3,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,46,0,0,0,0,1,0,0,1,1
499,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,3,74,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,29,37,0,0,0,0,1,0,0,2,0
500,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,37,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,15,15,0,0,0,0,0,0,0,1,0
501,1,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,61,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,46,0,0,0,0,1,0,0,1,0
502,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,34,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,12,0,0,0,0,0,0,1,1,0
503,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,56,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,56,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,32,0,0,0,0,1,0,0,2,0
